Country,Alfredton,Ballarat,Ballarat - North,Ballarat - South,Buninyong,Delacombe,Smythes Creek,Wendouree - Miners Rest,Bacchus Marsh Region,Creswick - Clunes,Daylesford,Gordon (Vic.),Avoca,Beaufort,Golden Plains - North,Maryborough (Vic.),Maryborough Region,Bendigo,California Gully - Eaglehawk,East Bendigo - Kennington,Flora Hill - Spring Gully,Kangaroo Flat - Golden Square,Maiden Gully,Strathfieldsaye,White Hills - Ascot,Bendigo Region - South,Castlemaine,Castlemaine Region,Heathcote,Kyneton,Woodend,Bendigo Region - North,Loddon,Bannockburn,Golden Plains - South,Winchelsea,Belmont,Corio - Norlane,Geelong,Geelong West - Hamlyn Heights,Grovedale,Highton,Lara,Leopold,Newcomb - Moolap,Newtown (Vic.),North Geelong - Bell Park,Clifton Springs,Lorne - Anglesea,Ocean Grove - Barwon Heads,Portarlington,Point Lonsdale - Queenscliff,Torquay,Alexandra,Euroa,Kilmore - Broadford,Mansfield (Vic.),Nagambie,Seymour,Seymour Region,Upper Yarra Valley,Yea,Benalla,Benalla Region,Rutherglen,Wangaratta,Wangaratta Region,Beechworth,Bright - Mount Beauty,Chiltern - Indigo Valley,Myrtleford,Towong,West Wodonga,Wodonga,Yackandandah,Drouin,Mount Baw Baw Region,Trafalgar (Vic.),Warragul,Alps - East,Bairnsdale,Bruthen - Omeo,Lake King,Lakes Entrance,Orbost,Paynesville,Foster,French Island,Korumburra,Leongatha,Phillip Island,Wilsons Promontory,Wonthaggi - Inverloch,Churchill,Moe - Newborough,Morwell,Traralgon,Yallourn North - Glengarry,Alps - West,Longford - Loch Sport,Maffra,Rosedale,Sale,Yarram,Brunswick,Brunswick East,Brunswick West,Coburg,Pascoe Vale South,Alphington - Fairfield,Northcote,Thornbury,Ascot Vale,Essendon - Aberfeldie,Flemington,Moonee Ponds,Carlton,Docklands,East Melbourne,Flemington Racecourse,Kensington (Vic.),Melbourne,North Melbourne,Parkville,South Yarra - West,Southbank,West Melbourne,Albert Park,Elwood,Port Melbourne,Port Melbourne Industrial,South Melbourne,St Kilda,St Kilda East,Armadale,Prahran - Windsor,South Yarra - East,Toorak,Abbotsford,Carlton North - Princes Hill,Collingwood,Fitzroy,Fitzroy North,Richmond (Vic.),Yarra - North,Ashburton (Vic.),Balwyn,Balwyn North,Camberwell,Glen Iris - East,Hawthorn,Hawthorn East,Kew,Kew East,Surrey Hills (West) - Canterbury,Bulleen,Doncaster,Templestowe,Templestowe Lower,Doncaster East (North),Doncaster East (South),Blackburn,Blackburn South,Box Hill,Box Hill North,Burwood,Burwood East,Surrey Hills (East) - Mont Albert,Beaumaris,Brighton (Vic.),Brighton East,Cheltenham - Highett (West),Hampton,Sandringham - Black Rock,Bentleigh - McKinnon,Carnegie,Caulfield - North,Caulfield - South,Elsternwick,Hughesdale,Murrumbeena,Ormond - Glen Huntly,Bentleigh East (North),Bentleigh East (South),Aspendale Gardens - Waterways,Braeside,Carrum - Patterson Lakes,Chelsea - Bonbeach,Chelsea Heights,Cheltenham - Highett (East),Edithvale - Aspendale,Mentone,Moorabbin - Heatherton,Moorabbin Airport,Mordialloc - Parkdale,Malvern - Glen Iris,Malvern East,Bundoora - East,Greensborough,Heidelberg - Rosanna,Heidelberg West,Ivanhoe,Ivanhoe East - Eaglemont,Montmorency - Briar Hill,Viewbank - Yallambie,Watsonia,Kingsbury,Reservoir - East,Reservoir - West,Preston - East,Preston - West,Eltham,Hurstbridge,Kinglake,Panton Hill - St Andrews,Plenty - Yarrambat,Research - North Warrandyte,Wattle Glen - Diamond Creek,Bundoora - North,Bundoora - West,Lalor,Mill Park - North,Mill Park - South,Thomastown,Wallan,Whittlesea,Doreen,Epping - East,Epping - South,Epping - West,Mernda,South Morang (North),South Morang (South),Wollert,Airport West,Essendon Airport,Keilor,Keilor East,Niddrie - Essendon West,Strathmore,Gisborne,Macedon,Riddells Creek,Romsey,Coburg North,Fawkner,Pascoe Vale,Glenroy,Gowanbrae,Hadfield,Sunbury,Sunbury - South,Broadmeadows,Campbellfield - Coolaroo,Gladstone Park - Westmeadows,Greenvale - Bulla,Meadow Heights,Melbourne Airport,Roxburgh Park - Somerton,Tullamarine,Craigieburn - Central,Craigieburn - North,Craigieburn - South,Craigieburn - West,Mickleham - Yuroke,Bayswater,Knoxfield - Scoresby,Lysterfield,Rowville - Central,Rowville - North,Rowville - South,Wantirna,Wantirna South,Boronia,Ferntree Gully (North),Ferntree Gully (South) - Upper Ferntree Gully,The Basin,Donvale - Park Orchards,Warrandyte - Wonga Park,Bayswater North,Croydon Hills - Warranwood,Ringwood,Ringwood East,Ringwood North,Croydon - East,Croydon - West,Croydon South,Forest Hill,Mitcham (Vic.),Nunawading,Vermont,Vermont South,Belgrave - Selby,Chirnside Park,Healesville - Yarra Glen,Kilsyth,Lilydale - Coldstream,Monbulk - Silvan,Montrose,Mooroolbark,Mount Dandenong - Olinda,Mount Evelyn,Upwey - Tecoma,Wandin - Seville,Yarra Valley,Beaconsfield - Officer,Bunyip - Garfield,Emerald - Cockatoo,Koo Wee Rup,Pakenham - North,Pakenham - South,Berwick - North,Berwick - South,Doveton,Hallam,Narre Warren North,Endeavour Hills - North,Endeavour Hills - South,Narre Warren - North East,Narre Warren - South West,Cranbourne,Cranbourne East,Cranbourne North,Cranbourne South,Cranbourne West,Hampton Park - Lynbrook,Lynbrook - Lyndhurst,Pearcedale - Tooradin,Narre Warren South (East),Narre Warren South (West),Clarinda - Oakleigh South,Clayton South,Dandenong,Dandenong North,Dingley Village,Keysborough,Noble Park North,Springvale,Springvale South,Noble Park - East,Noble Park - West,Ashwood - Chadstone,Clayton,Glen Waverley - East,Glen Waverley - West,Mount Waverley - North,Mount Waverley - South,Mulgrave,Oakleigh - Huntingdale,Wheelers Hill,Ardeer - Albion,Cairnlea,Deer Park - Derrimut,Delahey,Keilor Downs,Kings Park (Vic.),St Albans - North,St Albans - South,Sunshine,Sunshine North,Sunshine West,Sydenham,Taylors Lakes,Altona,Altona Meadows,Altona North,Newport,Seabrook,Williamstown,Braybrook,Footscray,Maribyrnong,Seddon - Kingsville,West Footscray - Tottenham,Yarraville,Bacchus Marsh,Hillside,Melton,Melton South,Melton West,Rockbank - Mount Cottrell,Taylors Hill,Burnside,Burnside Heights,Caroline Springs,Hoppers Crossing - North,Hoppers Crossing - South,Laverton,Tarneit,Truganina,Werribee - South,Wyndham Vale,Point Cook - East,Point Cook - North,Point Cook - South,Werribee - East,Werribee - West,Carrum Downs,Frankston,Frankston North,Frankston South,Langwarrin,Seaford (Vic.),Skye - Sandhurst,Dromana,Flinders,Hastings - Somers,Mornington,Mount Eliza,Mount Martha,Point Nepean,Rosebud - McCrae,Somerville,Ararat,Ararat Region,Horsham,Horsham Region,Nhill Region,St Arnaud,Stawell,West Wimmera,Yarriambiack,Irymple,Merbein,Mildura Region,Red Cliffs,Mildura - North,Mildura - South,Buloke,Gannawarra,Kerang,Robinvale,Swan Hill,Swan Hill Region,Echuca,Kyabram,Lockington - Gunbower,Rochester,Rushworth,Cobram,Moira,Numurkah,Yarrawonga,Mooroopna,Shepparton - North,Shepparton - South,Shepparton Region - East,Shepparton Region - West,Glenelg (Vic.),Hamilton (Vic.),Portland,Southern Grampians,Camperdown,Colac,Colac Region,Corangamite - North,Corangamite - South,Otway,Moyne - East,Moyne - West,Warrnambool - North,Warrnambool - South,Migratory - Offshore - Shipping (Vic.),No Usual Address (Vic.)
Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,5,0,0,0,0,0,3,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,9,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
Mauritius,0,8,6,3,0,3,0,0,6,6,6,0,3,0,0,0,0,4,5,7,3,9,0,0,3,0,4,0,0,0,0,0,0,0,0,3,7,8,7,0,13,12,13,8,3,4,0,12,0,5,8,0,9,0,0,10,5,0,0,4,0,0,0,0,0,4,3,0,3,0,0,0,7,12,0,25,4,0,8,0,3,0,0,3,7,4,3,0,3,3,8,0,19,0,7,9,6,0,0,5,0,5,8,4,24,14,24,37,8,4,12,18,15,37,11,18,55,16,8,0,5,91,21,10,7,45,0,20,17,17,0,7,45,50,20,34,46,18,9,10,3,11,10,23,8,10,21,14,28,15,23,21,12,5,12,12,13,8,18,8,7,22,3,27,19,35,18,8,14,19,15,16,22,12,19,49,24,13,21,50,27,35,34,22,71,0,54,56,21,61,25,18,16,0,35,22,23,14,23,23,30,16,7,5,23,14,30,79,36,42,18,21,0,4,0,9,0,8,3,12,30,41,12,17,11,6,27,35,20,36,33,46,12,44,15,0,4,18,12,0,0,0,0,0,12,10,34,26,4,5,10,12,3,3,21,21,19,0,11,13,9,11,29,28,11,28,15,10,67,46,74,19,32,31,15,20,11,5,0,4,10,16,26,11,17,24,10,24,14,19,12,23,5,10,0,7,22,0,0,14,9,0,11,4,4,90,7,20,10,117,172,101,196,140,143,29,151,139,130,143,138,335,241,20,134,609,215,4,111,191,174,99,249,222,45,280,96,72,66,141,209,75,128,42,33,20,37,103,111,74,14,8,53,5,20,14,16,15,3,3,11,17,23,7,67,8,14,5,4,32,31,25,10,17,12,13,30,15,26,25,6,22,0,10,30,44,36,20,81,87,4,60,47,57,98,34,15,97,55,45,18,23,38,70,18,3,15,15,20,8,20,31,14,4,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,16,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,8
Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,3,0,4,13,0,3,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,5,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Rwanda,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,3,0,0,0,0,0,0,0,11,0,4,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,6,0,3,0,0,0,0,5,0,0,3,4,4,0,8,0,7,9,3,5,5,3,0,0,5,0,4,0,0,4,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,4,0,0,10,4,6,6,0,4,3,5,5,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,3,7,9,0,0,0,0,3,0,5,0,3,5,9,4,0,3,4,3,0,0,0,0,0,0,4,9,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,11,33,6,9,3,10,12,12,11,4,12,3,17,24,0,15,33,20,0,7,3,30,11,8,27,0,16,11,15,8,12,7,3,9,4,0,0,3,17,21,8,0,0,8,0,3,0,0,0,0,0,0,4,5,3,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,5,0,7,5,0,0,4,0,0,0,0,3,4,3,0,7,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalia,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,9,0,0,16,17,104,14,164,5,218,10,0,0,93,0,199,15,0,6,0,0,0,4,0,17,12,0,0,0,7,0,0,16,77,65,7,59,6,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,5,0,0,0,0,0,4,5,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,35,404,4,0,0,16,14,21,137,30,90,7,0,0,0,0,0,0,5,14,13,45,11,10,22,0,0,6,15,6,42,10,28,10,11,0,0,3,4,0,3,0,0,0,0,6,21,8,20,0,3,0,0,102,111,15,0,73,0,60,3,7,8,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,8,0,10,0,0,5,6,0,7,0,0,5,0,3,0,45,27,0,14,23,24,20,3,13,14,0,0,8,0,0,4,0,0,24,8,45,3,0,8,28,12,20,10,53,0,0,3,12,6,0,0,0,152,26,0,5,15,0,0,0,0,0,0,5,6,0,0,3,13,35,6,116,127,0,22,0,9,6,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
